塊	clod	2180	RTK
襲	attack	2181	RTK
嚇	upbraid	2182	RTK
朕	majestic plural	2183	RTK
雰	atmosphere	2184	RTK
箇	item	2185	RTK
錬	tempering	2186	RTK
遵	abide by	2187	RTK
罷	quit	2188	RTK
屯	barracks	2189	RTK
且	moreover	2190	RTK
藻	seaweed	2191	RTK
隷	slave	2192	RTK
癒	healing	2193	RTK
璽	imperial seal	2194	RTK
潟	lagoon	2195	RTK
丹	cinnabar	2196	RTK
丑	sign of the cow	2197	RTK
羞	humiliate	2198	RTK
卯	sign of the hare	2199	RTK
巳	sign of the snake	2200	RTK
