古典|こてん|old book,classics,classic|JLPT N2
琴|こと|Koto (Japanese harp)|JLPT N2
言付ける|ことづける|to send word,to send a message|JLPT N2
言葉遣い|ことばづかい|speech,expression,wording|JLPT N2
こないだ||the other day,lately,recently|JLPT N2
御無沙汰|ごぶさた|not writing or contacting for a while|JLPT N2
こぼす||to spill|JLPT N2
こぼれる||to overflow,to spill|JLPT N2
塵芥|ごみ|trash,rubbish|JLPT N2
ゴム||gum,rubber,eraser|JLPT N2
御免|ごめん|your pardon,declining (something),dismissal,permission|JLPT N2
ごめんください||May I come in?|JLPT N2
小指|こゆび|little finger|JLPT N2
こらえる||to bear,to stand,to endure,to put up with|JLPT N2
娯楽|ごらく|pleasure,amusement|JLPT N2
御覧|ごらん|(hon) look,inspection,try|JLPT N2
コレクション||(1) collection,(2) correction|JLPT N2
転がす|ころがす|to roll|JLPT N2
転がる|ころがる|to roll,to tumble|JLPT N2
紺|こん|navy blue,deep blue|JLPT N2
コンクール||contest (fr: concours)|JLPT N2
コンクリート||concrete|JLPT N2
混合|こんごう|mixing,mixture|JLPT N2
コンセント||(1) consent,(2) concentric|JLPT N2
献立|こんだて|menu,program,schedule|JLPT N2
こんばんは||good evening|JLPT N2
サークル||circle,sports club (i.e. at a company)|JLPT N2
在学|ざいがく|(enrolled) in school|JLPT N2
再三|さいさん|again and again,repeatedly|JLPT N2
祭日|さいじつ|national holiday,festival day|JLPT N2
催促|さいそく|request,demand,claim,urge (action),press for|JLPT N2
採点|さいてん|marking,grading,looking over|JLPT N2
災難|さいなん|calamity,misfortune|JLPT N2
裁縫|さいほう|sewing|JLPT N2
材木|ざいもく|lumber,timber|JLPT N2
サイレン||siren|JLPT N2
逆さ|さかさ|reverse,inversion,upside down|JLPT N2
逆様|さかさま|inversion,upside down|JLPT N2
捜す|さがす|to search,to seek,to look for|JLPT N2
遡る|さかのぼる|to go back,to go upstream,to make retroactive|JLPT N2
酒場|さかば|bar,bar-room|JLPT N2
さきおととい||two days before yesterday|JLPT N2
先程|さきほど|some time ago|JLPT N2
裂く|さく|to tear,to split|JLPT N2
索引|さくいん|index,indices|JLPT N2
作者|さくしゃ|author,authoress|JLPT N2
削除|さくじょ|elimination,cancellation,deletion,erasure|JLPT N2
作成|さくせい|frame,draw up,make,producing|JLPT N2
作製|さくせい|manufacture|JLPT N2
探る|さぐる|to search,to look for,to sound out|JLPT N2
囁く|ささやく|to whisper,to murmur|JLPT N2
刺さる|ささる|to stick,to be stuck|JLPT N2
匙|さじ|spoon|JLPT N2
座敷|ざしき|tatami room|JLPT N2
差し支え|さしつかえ|hindrance,impediment|JLPT N2
差し引き|さしひき|deduction,subtraction,balance,ebb and flow,rise and fall|JLPT N2
刺身|さしみ|sliced raw fish|JLPT N2
刺す|さす|to pierce,to stab,to prick,to thrust|JLPT N2
挿す|さす|to insert,to put in,to graft,to wear in belt|JLPT N2
注す|さす|to pour (drink),to serve (drinks)|JLPT N2
射す|さす|to shine,to strike|JLPT N2
流石|さすが|clever,adept,good,expectations,as one would expect|JLPT N2
撮影|さつえい|photographing|JLPT N2
雑音|ざつおん|noise (jarring, grating)|JLPT N2
さっさと||quickly|JLPT N2
早速|さっそく|at once,immediately,without delay,promptly|JLPT N2
錆|さび|rust (colour)|JLPT N2
錆びる|さびる|to rust,to become rusty|JLPT N2
座布団|ざぶとん|cushion (Japanese)|JLPT N2
冷ます|さます|to cool,to dampen,to let cool|JLPT N2
妨げる|さまたげる|to disturb,to prevent|JLPT N2
冷める|さめる|to become cool,to wear off,to abate,to subside|JLPT N2
さようなら||good-bye|JLPT N2
再来月|さらいげつ|month after next|JLPT N2
再来週|さらいしゅう|week after next|JLPT N2
再来年|さらいねん|year after next|JLPT N2
サラリーマン||salary man,company employee|JLPT N2
騒がしい|さわがしい|noisy|JLPT N2
さわやか||fresh,refreshing,invigorating|JLPT N2
三角|さんかく|triangle,triangular|JLPT N2
算数|さんすう|arithmetic|JLPT N2
酸性|さんせい|acidity|JLPT N2
産地|さんち|producing area|JLPT N2
サンプル||sample|JLPT N2
山林|さんりん|mountain forest,mountains and forest|JLPT N2
仕上がる|しあがる|to be finished|JLPT N2
しあさって||two days after tomorrow|JLPT N2
シーズン||season (sporting)|JLPT N2
シーツ||sheet|JLPT N2
寺院|じいん|temple|JLPT N2
しいんと|（する）|silent (as the grave),(deathly) quiet|JLPT N2
自衛|じえい|self-defense|JLPT N2
塩辛い|しおからい|salty (taste)|JLPT N2
司会|しかい|chairmanship|JLPT N2
四角|しかく|square|JLPT N2
四角い|しかくい|square|JLPT N2
時間割|じかんわり|timetable,schedule|JLPT N2
四季|しき|four seasons|JLPT N2
敷地|しきち|site|JLPT N2
至急|しきゅう|urgent,pressing|JLPT N2
敷く|しく|to spread out,to lay out|JLPT N2
茂る|しげる|to grow thick,to luxuriate,to be luxurious|JLPT N2
持参|じさん|bringing,taking,carrying|JLPT N2
磁石|じしゃく|magnet|JLPT N2
四捨五入|ししゃごにゅう|rounding up (fractions)|JLPT N2
始終|しじゅう|continuously,from beginning to end|JLPT N2
自習|じしゅう|self-study|JLPT N2
静まる|しずまる|to quieten down,to calm down,to subside|JLPT N2
姿勢|しせい|attitude,posture|JLPT N2
自然科学|しぜんかがく|natural science|JLPT N2
時速|じそく|speed (per hour)|JLPT N2
子孫|しそん|descendants,posterity,offspring|JLPT N2
死体|したい|corpse|JLPT N2
下書き|したがき|rough copy,draft|JLPT N2
下町|したまち|Shitamachi,lower parts of town|JLPT N2
自治|じち|self-government,autonomy|JLPT N2
実感|じっかん|feelings (actual, true)|JLPT N2
湿気|しっけ|moisture,humidity,dampness|JLPT N2
しつこい||insistent,obstinate|JLPT N2
実習|じっしゅう|practice,training|JLPT N2
実績|じっせき|achievements,actual results|JLPT N2
湿度|しつど|level of humidity|JLPT N2
執筆|しっぴつ|writing|JLPT N2
実物|じつぶつ|real thing,original|JLPT N2
しっぽ||tail (animal)|JLPT N2
実用|じつよう|practical use,utility|JLPT N2
実力|じつりょく|merit,efficiency,arms,force|JLPT N2
実例|じつれい|example,illustration|JLPT N2
失恋|しつれん|disappointed love,broken heart,unrequited love,be lovelorn|JLPT N2
指定|してい|designation,specification,assignment,pointing at|JLPT N2
私鉄|してつ|private railway|JLPT N2
児童|じどう|children,juvenile|JLPT N2
縛る|しばる|to tie,to bind|JLPT N2
地盤|じばん|(the) ground|JLPT N2
しびれる||to become numb,to go to sleep (i.e., a limb)|JLPT N2
紙幣|しへい|paper money,notes,bills|JLPT N2
しぼむ||to wither,to fade (away),to shrivel,to wilt|JLPT N2
絞る|しぼる|to press,to wring,to squeeze|JLPT N2
縞|しま|stripe|JLPT N2
地味|じみ|plain,simple|JLPT N2
しみじみ||keenly,deeply,heartily|JLPT N2
氏名|しめい|full name,identity|JLPT N2
締切|しめきり|closing,cut-off,end,deadline,Closed,No Entrance|JLPT N2
締め切る|しめきる|to shut up|JLPT N2
湿る|しめる|to be wet,to become wet,to be damp|JLPT N2
ジャーナリスト||journalist|JLPT N2
社会科学|しゃかいかがく|social science|JLPT N2
しゃがむ||to squat|JLPT N2
蛇口|じゃぐち|faucet,tap|JLPT N2
弱点|じゃくてん|weak point,weakness|JLPT N2
車庫|しゃこ|garage,car shed|JLPT N2
車掌|しゃしょう|(train) conductor|JLPT N2
写生|しゃせい|sketching,drawing from nature|JLPT N2
社説|しゃせつ|editorial,leading article|JLPT N2
しゃっくり||hiccough,hiccup|JLPT N2
シャッター||shutter|JLPT N2
しゃぶる||to suck,to chew|JLPT N2
車輪|しゃりん|(car) wheel|JLPT N2
洒落|しゃれ|joke,pun,witticism|JLPT N2
じゃんけん||(n) rock-scissors-paper game|JLPT N2
集会|しゅうかい|meeting,assembly|JLPT N2
住居|じゅうきょ|dwelling,house,residence,address|JLPT N2
集金|しゅうきん|money collection|JLPT N2
集合|しゅうごう|gathering,assembly,meeting,set (math)|JLPT N2
習字|しゅうじ|penmanship|JLPT N2
修繕|しゅうぜん|repair,mending|JLPT N2
重体|じゅうたい|seriously ill,serious condition,critical state|JLPT N2
じゅうたん|（カーペット）|carpet|JLPT N2
終点|しゅうてん|terminus,last stop (e.g train)|JLPT N2
重点|じゅうてん|important point,lay stress on,colon,emphasis|JLPT N2
就任|しゅうにん|inauguration,assumption of office|JLPT N2
周辺|しゅうへん|circumference,outskirts,environs,(computer) peripheral|JLPT N2
重役|じゅうやく|director,high executive|JLPT N2
終了|しゅうりょう|end,close,termination|JLPT N2
重量|じゅうりょう|(1) weight,(2) heavyweight boxer|JLPT N2
重力|じゅうりょく|gravity|JLPT N2
熟語|じゅくご|idiom,idiomatic phrase,kanji compound|JLPT N2
祝日|しゅくじつ|national holiday|JLPT N2
縮小|しゅくしょう|reduction,curtailment|JLPT N2
受験|じゅけん|taking an examination|JLPT N2
主語|しゅご|(gram) subject|JLPT N2
出勤|しゅっきん|going to work,at work|JLPT N2
述語|じゅつご|predicate|JLPT N2
出張|しゅっちょう|official tour,business trip|JLPT N2
寿命|じゅみょう|life span|JLPT N2
主役|しゅやく|leading part,leading actor (actress)|JLPT N2
受話器|じゅわき|(telephone) receiver|JLPT N2
循環|じゅんかん|circulation,rotation,cycle|JLPT N2
巡査|じゅんさ|police,policeman|JLPT N2
順々|じゅんじゅん|in order,in turn|JLPT N2
順序|じゅんじょ|order,sequence,procedure|JLPT N2
純情|じゅんじょう|pure heart,naivete,self-sacrificing devotion|JLPT N2
純粋|じゅんすい|pure,true,genuine,unmixed|JLPT N2
消化|しょうか|digestion|JLPT N2
小学生|しょうがくせい|grade school student|JLPT N2
将棋|しょうぎ|Japanese chess|JLPT N2
蒸気|じょうき|steam,vapour|JLPT N2
定規|じょうぎ|(measuring) ruler|JLPT N2
上級|じょうきゅう|advanced level,high grade,senior|JLPT N2
商業|しょうぎょう|commerce,trade,business|JLPT N2
消極的|しょうきょくてき|passive|JLPT N2
賞金|しょうきん|prize,monetary award|JLPT N2
上下|じょうげ|high and low,up and down,unloading and loading,praising and blaming|JLPT N2
障子|しょうじ|paper sliding door|JLPT N2
商社|しょうしゃ|trading company,firm|JLPT N2
乗車|じょうしゃ|taking a train,entraining|JLPT N2
上旬|じょうじゅん|first 10 days of month|JLPT N2
生ずる|しょうずる|to cause,to arise,to be generated|JLPT N2
小数|しょうすう|fraction (part of),decimal|JLPT N2
商店|しょうてん|shop,business firm|JLPT N2
焦点|しょうてん|focus,point|JLPT N2
消毒|しょうどく|disinfection,sterilization|JLPT N2
勝敗|しょうはい|victory or defeat,issue (of battle)|JLPT N2
蒸発|じょうはつ|evaporation,unexplained disappearance|JLPT N2
賞品|しょうひん|prize,trophy|JLPT N2
勝負|しょうぶ|victory or defeat,match,contest,game,bout|JLPT N2
小便|しょうべん|(col) urine,piss|JLPT N2
消防署|しょうぼうしょ|fire station|JLPT N2
正味|しょうみ|net (weight)|JLPT N2
正面|しょうめん|the front,honesty|JLPT N2
消耗|しょうもう|exhaustion,consumption|JLPT N2
醤油|しょうゆ|soy sauce|JLPT N2
省略|しょうりゃく|omission,abbreviation,abridgment|JLPT N2
初級|しょきゅう|elementary level|JLPT N2
助教授|じょきょうじゅ|assistant professor|JLPT N2
食塩|しょくえん|table salt|JLPT N2
職人|しょくにん|worker,mechanic,artisan,craftsman|JLPT N2
初旬|しょじゅん|first 10 days of the month|JLPT N2
書籍|しょせき|book,publication|JLPT N2
食器|しょっき|tableware|JLPT N2
ショップ||a shop|JLPT N2
書店|しょてん|bookshop|JLPT N2
書道|しょどう|calligraphy|JLPT N2
白髪|しらが|white or grey hair,trendy hair bleaching|JLPT N2
知合い|しりあい|acquaintance|JLPT N2
シリーズ||series|JLPT N2
私立|しりつ|private (establishment)|JLPT N2
資料|しりょう|materials,data|JLPT N2
汁|しる|juice,sap,soup,broth|JLPT N2
素人|しろうと|amateur,novice|JLPT N2
芯|しん|core,heart,wick,marrow|JLPT N2
新幹線|しんかんせん|bullet train (very high speed),shinkansen|JLPT N2
真空|しんくう|vacuum,hollow,empty|JLPT N2
信ずる|しんずる|to believe,to believe in,to place trust in|JLPT N2
心身|しんしん|mind and body|JLPT N2
申請|しんせい|application,request,petition|JLPT N2
人造|じんぞう|man-made,synthetic,artificial|JLPT N2
寝台|しんだい|bed,couch|JLPT N2
診断|しんだん|diagnosis|JLPT N2
侵入|しんにゅう|penetration,invasion,raid,aggression,trespass|JLPT N2
人文科学|じんぶんかがく|social sciences,humanities|JLPT N2
人命|じんめい|(human) life|JLPT N2
深夜|しんや|late at night|JLPT N2
森林|しんりん|forest,woods|JLPT N2
親類|しんるい|relation,kin|JLPT N2
針路|しんろ|course,direction,compass bearing|JLPT N2
神話|しんわ|myth,legend|JLPT N2
酢|す|vinegar|JLPT N2
水産|すいさん|marine products,fisheries|JLPT N2
炊事|すいじ|cooking,culinary arts|JLPT N2
水蒸気|すいじょうき|water vapour,steam|JLPT N2
水素|すいそ|hydrogen|JLPT N2
垂直|すいちょく|vertical,perpendicular|JLPT N2
推定|すいてい|presumption,assumption,estimation|JLPT N2
水滴|すいてき|drop of water|JLPT N2
水筒|すいとう|canteen,flask,water bottle|JLPT N2
随筆|ずいひつ|essays,miscellaneous writings|JLPT N2
水分|すいぶん|moisture|JLPT N2
水平|すいへい|water level,horizon|JLPT N2
水平線|すいへいせん|horizon|JLPT N2
水曜|すいよう|Wednesday|JLPT N2
ずうずうしい||impudent,shameless|JLPT N2
末っ子|すえっこ|youngest child|JLPT N2
スカーフ||scarf|JLPT N2
図鑑|ずかん|picture book|JLPT N2
杉|すぎ|Japanese cedar|JLPT N2
好き嫌い|すききらい|likes and dislikes,taste|JLPT N2
好き好き|すきずき|matter of taste|JLPT N2
透き通る|すきとおる|to be(come) transparent|JLPT N2
隙間|すきま|crevice,crack,gap,opening|JLPT N2
スクール||school|JLPT N2
すくなくとも||at least|JLPT N2
図形|ずけい|figure|JLPT N2
スケジュール||schedule|JLPT N2
鈴|すず|bell|JLPT N2
涼む|すずむ|to cool oneself,to cool off,to enjoy evening cool|JLPT N2
スタート||start|JLPT N2
スチュワーデス||stewardess|JLPT N2
すっきり||shapely,clear,neat|JLPT N2
すっぱい||sour,acid|JLPT N2
ステージ||(1) stage,(2) performance|JLPT N2
ストッキング||stockings|JLPT N2
ストップ||stop|JLPT N2
素直|すなお|obedient,meek,docile,unaffected|JLPT N2
頭脳|ずのう|head,brains,intellect|JLPT N2
スピーカー||speaker|JLPT N2
図表|ずひょう|chart,diagram,graph|JLPT N2
スマート||smart,stylish,slim|JLPT N2
住まい|すまい|dwelling,house,residence,address|JLPT N2
すまない||sorry (phrase)|JLPT N2
墨|すみ|ink|JLPT N2
澄む|すむ|to clear (e.g. weather),to become transparent|JLPT N2
相撲|すもう|sumo wrestling|JLPT N2
スライド||slide|JLPT N2
ずらす||to put off,to delay|JLPT N2
掏摸|すり|pickpocket|JLPT N2
刷る|する|to print|JLPT N2
狡い|ずるい|sly,cunning|JLPT N2
すれちがう||to pass by one another,to disagree|JLPT N2
寸法|すんぽう|measurement,size,dimension|JLPT N2
姓|せい|surname,family name|JLPT N2
税関|ぜいかん|customs house|JLPT N2
製作|せいさく|manufacture,production|JLPT N2
制作|せいさく|work (film, book)|JLPT N2
性質|せいしつ|nature,property,disposition|JLPT N2
清書|せいしょ|clean copy|JLPT N2
青少年|せいしょうねん|youth,young person|JLPT N2
整数|せいすう|integer|JLPT N2
清掃|せいそう|cleaning|JLPT N2
生存|せいぞん|existence,being,survival|JLPT N2
生長|せいちょう|growth,increment|JLPT N2
政党|せいとう|(member of) political party|JLPT N2
生年月日|せいねんがっぴ|birth date|JLPT N2
性能|せいのう|ability,efficiency|JLPT N2
整備|せいび|adjustment,completion,consolidation|JLPT N2
成分|せいぶん|ingredient,component,composition|JLPT N2
性別|せいべつ|distinction by sex,sex,gender|JLPT N2
正方形|せいほうけい|square|JLPT N2
正門|せいもん|main gate,main entrance|JLPT N2
成立|せいりつ|coming into existence,arrangements,establishment,completion|JLPT N2
西暦|せいれき|Christian Era,anno domini (A.D.)|JLPT N2
背負う|せおう|to be burdened with,to carry on back or shoulder|JLPT N2
赤道|せきどう|equator|JLPT N2
折角|せっかく|with trouble,at great pains,long-awaited|JLPT N2
接近|せっきん|getting closer,drawing nearer,approaching|JLPT N2
石鹸|せっけん|soap|JLPT N2
接する|せっする|to come in contact with,to connect,to attend,to receive|JLPT N2
接続|せつぞく|(1) connection,union,join,link,(2) changing trains|JLPT N2
瀬戸物|せともの|earthenware,crockery,china|JLPT N2
ぜひとも||by all means (with sense of not taking no for an answer)|JLPT N2
迫る|せまる|to draw near,to press|JLPT N2
ゼミ||(n) seminar|JLPT N2
せめて||offense,method of attack|JLPT N2
攻める|せめる|to attack,to assault|JLPT N2
セメント||cement|JLPT N2
栓|せん|stopper,cork,stopcock|JLPT N2
前後|ぜんご|around,throughout,front and back,before and behind,before and after|JLPT N2
洗剤|せんざい|detergent,washing material|JLPT N2
全集|ぜんしゅう|complete works|JLPT N2
全身|ぜんしん|the whole body,full-length (portrait)|JLPT N2
扇子|せんす|folding fan|JLPT N2
専制|せんせい|despotism,autocracy|JLPT N2
先々月|せんせんげつ|month before last|JLPT N2
先祖|せんぞ|ancestor|JLPT N2
先端|せんたん|pointed end,tip,fine point|JLPT N2
センチ||centimeter,centi-,10^-2|JLPT N2
宣伝|せんでん|propaganda,publicity|JLPT N2
先頭|せんとう|head,lead,vanguard,first|JLPT N2
全般|ぜんぱん|(the) whole,universal,wholly,general|JLPT N2
扇風機|せんぷうき|electric fan|JLPT N2
線路|せんろ|line,track,roadbed|JLPT N2
相違|そうい|difference,discrepancy,variation|JLPT N2
そういえば||which reminds me ..|JLPT N2
雑巾|ぞうきん|house-cloth,dust cloth|JLPT N2
増減|ぞうげん|increase and decrease,fluctuation|JLPT N2
倉庫|そうこ|storehouse,warehouse,godown|JLPT N2
相互|そうご|mutual,reciprocal|JLPT N2
創作|そうさく|production,literary creation,work|JLPT N2
葬式|そうしき|funeral|JLPT N2
そうして||and,like that|JLPT N2
造船|ぞうせん|shipbuilding|JLPT N2
騒々しい|そうぞうしい|noisy,boisterous|JLPT N2
増大|ぞうだい|enlargement|JLPT N2
送別|そうべつ|farewell,send-off|JLPT N2
草履|ぞうり|zoori (Japanese footwear),sandals|JLPT N2
総理大臣|そうりだいじん|Prime Minister|JLPT N2
送料|そうりょう|postage,carriage|JLPT N2
属する|ぞくする|to belong to,to come under,to be affiliated with,to be subject to|JLPT N2
続々|ぞくぞく|successively,one after another|JLPT N2
速達|そくたつ|express,special delivery|JLPT N2
測定|そくてい|measurement|JLPT N2
測量|そくりょう|measurement,surveying|JLPT N2
速力|そくりょく|speed|JLPT N2
素質|そしつ|character,qualities,genius|JLPT N2
祖先|そせん|ancestor|JLPT N2
そそっかしい||careless,thoughtless|JLPT N2
卒直|そっちょく|frankness,candour,openheartedness|JLPT N2
具える|そなえる|to be furnished with|JLPT N2
そのうえ||in addition,furthermore|JLPT N2
そのため||hence,for that reason|JLPT N2
そのほか||otherwise|JLPT N2
蕎麦|そば|soba (buckwheat noodles)|JLPT N2
剃る|そる|to shave|JLPT N2
逸れる|それる|to stray (turn) from subject,to get lost,to go astray|JLPT N2
揃う|そろう|to become complete,to be equal,to be all present,to gather|JLPT N2
揃える|そろえる|to put things in order,to arrange,to make uniform,to get something ready|JLPT N2
算盤|そろばん|abacus|JLPT N2
存じる|ぞんじる|(hum) to know|JLPT N2
損得|そんとく|loss and gain,advantage and disadvantage|JLPT N2
田ぼ|たんぼ|paddy field,farm|JLPT N2
だいいち|（副）|first,foremost,# 1|JLPT N2
大学院|だいがくいん|graduate school|JLPT N2
大工|だいく|carpenter|JLPT N2
体系|たいけい|system,organization|JLPT N2
太鼓|たいこ|drum,tambourine|JLPT N2
対策|たいさく|counter-plan,counter-measure|JLPT N2
大して|たいして|(not so) much,(not) very|JLPT N2
対照|たいしょう|contrast,antithesis,comparison|JLPT N2
大小|だいしょう|size|JLPT N2
体制|たいせい|order,system,structure,set-up,organization|JLPT N2
体積|たいせき|capacity,volume|JLPT N2
大層|たいそう|very much,exaggerated,very fine|JLPT N2
体操|たいそう|gymnastics,physical exercises,calisthenics|JLPT N2
大木|たいぼく|large tree|JLPT N2
題名|だいめい|title|JLPT N2
代名詞|だいめいし|pronoun|JLPT N2
タイア||tire,tyre|JLPT N2
ダイヤグラム||diagram|JLPT N2
ダイヤモンド||diamond|JLPT N2
ダイヤル||dial|JLPT N2
Ͼ立|たいりつ|confrontation,opposition,antagonism|JLPT N2
田植え|たうえ|rice planting|JLPT N2
絶えず|たえず|constantly|JLPT N2
楕円|だえん|ellipse|JLPT N2
高める|たかめる|to raise,to lift,to boost|JLPT N2
耕す|たがやす|to till,to plow,to cultivate|JLPT N2
滝|たき|waterfall|JLPT N2
炊く|たく|to boil,to cook|JLPT N2
焚く|たく|to burn,to kindle,to build a fire|JLPT N2
蓄える|たくわえる|to store,to lay in stock|JLPT N2
竹|たけ|bamboo,middle (of a three-tier ranking system)|JLPT N2
助かる|たすかる|to be saved,to be rescued,to survive,to be helpful|JLPT N2
只|ただ|free of charge,mere,sole,only,usual,common|JLPT N2
但し|ただし|but,however,provided that|JLPT N2
畳む|たたむ|to fold (clothes)|JLPT N2
立ち止まる|たちどまる|to stop,to halt,to stand still|JLPT N2
たちまち||at once,in a moment,suddenly,all at once|JLPT N2
建つ|たつ|to erect,to be erected,to be built|JLPT N2
発つ|たつ|to depart (on a plane, train, etc.)|JLPT N2
脱線|だっせん|derailment,digression|JLPT N2
妥当|だとう|valid,proper,right,appropriate|JLPT N2
例える|たとえる|to compare,to liken,to speak figuratively,to illustrate,to use a simile|JLPT N2
頼もしい|たのもしい|reliable,trustworthy,hopeful,promising|JLPT N2
足袋|たび|tabi,Japanese socks (with split toe)|JLPT N2
ダブル||double|JLPT N2
だます||to trick,to cheat,to deceive|JLPT N2
溜まる|たまる|to collect,to gather,to save|JLPT N2
ダム||dumb|JLPT N2
溜息|ためいき|a sigh|JLPT N2
ためらう||to hesitate|JLPT N2
溜める|ためる|to amass,to accumulate|JLPT N2
だらしない||slovenly,loose,a slut|JLPT N2
足る|たる|to be sufficient,to be enough|JLPT N2
段階|だんかい|gradation,grade,stage|JLPT N2
短期|たんき|short term|JLPT N2
炭鉱|たんこう|coal mine,coal pit|JLPT N2
短所|たんしょ|(1) defect,demerit,weak point,(2) disadvantage|JLPT N2
たんす||chest of drawers|JLPT N2
淡水|たんすい|fresh water|JLPT N2
断水|だんすい|water outage|JLPT N2
単数|たんすう|singular (number)|JLPT N2
団地|だんち|multi-unit apartments|JLPT N2
断定|だんてい|conclusion,decision|JLPT N2
短編|たんぺん|short (e.g. story, film)|JLPT N2
誓う|ちかう|to swear,to vow,to take an oath,to pledge|JLPT N2
地下水|ちかすい|underground water|JLPT N2
近々|ちかぢか|nearness,before long|JLPT N2
近付ける|ちかづける|to bring near,to put close,to let come near,to associate with|JLPT N2
近寄る|ちかよる|to approach,to draw near|JLPT N2
力強い|ちからづよい|reassuring,emboldened|JLPT N2
ちぎる||to cut up fine,to pick (fruit)|JLPT N2
地質|ちしつ|geological features|JLPT N2
知人|ちじん|friend,acquaintance|JLPT N2
地帯|ちたい|area,zone|JLPT N2
縮む|ちぢむ|to shrink,to be contracted|JLPT N2
縮める|ちぢめる|to shorten,to reduce,to boil down,to shrink|JLPT N2
縮れる|ちぢれる|to be wavy,to be curled|JLPT N2
チップ||(1) gratuity,tip,(2) chip|JLPT N2
地点|ちてん|site,point on a map|JLPT N2
地名|ちめい|place name|JLPT N2
着々|ちゃくちゃく|steadily|JLPT N2
茶碗|ちゃわん|rice bowl,tea cup,teacup|JLPT N2
中間|ちゅうかん|middle,midway,interim|JLPT N2
中旬|ちゅうじゅん|second third of a month|JLPT N2
抽象|ちゅうしょう|abstract|JLPT N2
中世|ちゅうせい|Middle Ages,mediaeval times|JLPT N2
中性|ちゅうせい|neuter gender,neutral (chem.),indifference,sterility|JLPT N2
中途|ちゅうと|in the middle,half-way|JLPT N2
中年|ちゅうねん|middle-aged|JLPT N2
超過|ちょうか|excess,being more than|JLPT N2
彫刻|ちょうこく|carving,engraving,sculpture|JLPT N2
長所|ちょうしょ|(1) strong point,merit,(2) advantage|JLPT N2
長女|ちょうじょ|eldest daughter|JLPT N2
調整|ちょうせい|regulation,adjustment,tuning|JLPT N2
調節|ちょうせつ|regulation,adjustment,control|JLPT N2
長短|ちょうたん|length,long and short,+-|JLPT N2
頂点|ちょうてん|top,summit|JLPT N2
長男|ちょうなん|eldest son|JLPT N2
長方形|ちょうほうけい|rectangle,oblong|JLPT N2
調味料|ちょうみりょう|condiment,seasoning|JLPT N2
チョーク||chock,chalk|JLPT N2
直後|ちょくご|immediately following|JLPT N2
直線|ちょくせん|straight line|JLPT N2
直前|ちょくぜん|just before|JLPT N2
直通|ちょくつう|direct communication|JLPT N2
直流|ちょくりゅう|direct current|JLPT N2
貯蔵|ちょぞう|storage,preservation|JLPT N2
直角|ちょっかく|right angle|JLPT N2
直径|ちょっけい|diameter|JLPT N2
散らかす|ちらかす|to scatter around,to leave untidy|JLPT N2
散らかる|ちらかる|to be in disorder,to lie scattered around|JLPT N2
散らす|ちらす|to scatter,to disperse,to distribute|JLPT N2
塵紙|ちりがみ|tissue paper,toilet paper|JLPT N2
散る|ちる|to fall,to scatter (e.g. blossoms)|JLPT N2
追加|ついか|addition,supplement,appendix|JLPT N2
ついで||opportunity,occasion|JLPT N2
通貨|つうか|currency|JLPT N2
通勤|つうきん|commuting to work|JLPT N2
通知|つうち|notice,notification|JLPT N2
通帳|つうちょう|passbook|JLPT N2
通訳|つうやく|interpretation|JLPT N2
通用|つうよう|popular use,circulation|JLPT N2
通路|つうろ|passage,pathway|JLPT N2
付合う|つきあう|to associate with,to keep company with,to get on with|JLPT N2
突き当たり|つきあたり|end (e.g. of street)|JLPT N2
突き当たる|つきあたる|to run into,to collide with|JLPT N2
月日|つきひ|time,years,days|JLPT N2
点く|つく|to catch fire,(electricity) comes on|JLPT N2
突く|つく|(1) to thrust,to strike,(2) to poke|JLPT N2
次ぐ|つぐ|to rank next to,to come after|JLPT N2
作る/造る|つくる|to make,to create|JLPT N2
着ける|つける|(1) to attach,to join,to add,to append|JLPT N2
点ける|つける|to turn on,to switch on,to light up|JLPT N2
浸ける|つける|to dip in,to soak|JLPT N2
伝わる|つたわる|to be handed down,to be introduced,to be transmitted|JLPT N2
突っ込む|つっこむ|to plunge into,to go into deeply|JLPT N2
務める|つとめる|(1) to serve,to fill a post,to serve under,to work (for)|JLPT N2
努める|つとめる|(1) to serve,to fill a post,to serve under,to work (for)|JLPT N2
綱|つな|rope|JLPT N2
繋がり|つながり|connection,link,relationship|JLPT N2
繋がる|つながる|to be tied together,to be connected to,to be related to|JLPT N2
繋げる|つなげる|to connect|JLPT N2
粒|つぶ|grain|JLPT N2
潰す|つぶす|to smash,to waste|JLPT N2
潰れる|つぶれる|to be smashed,to go bankrupt|JLPT N2
つまずく||to stumble,to trip|JLPT N2
詰まる|つまる|to be blocked,to be packed|JLPT N2
積む|つむ|to pile up,to stack|JLPT N2
爪|つめ|fingernail or toenail,claw,talon,hoof|JLPT N2
艶|つや|gloss,glaze|JLPT N2
強気|つよき|firm,strong|JLPT N2
釣り合う|つりあう|to balance,to be in harmony,to suit|JLPT N2
吊る|つる|to hang|JLPT N2
吊す|つるす|to hang|JLPT N2
出合い|であい|an encounter|JLPT N2
手洗い|てあらい|restroom,lavatory,hand-washing|JLPT N2
定員|ていいん|fixed number of regular personnel,capacity (of boat, etc.)|JLPT N2
定価|ていか|established price|JLPT N2
低下|ていか|fall,decline,lowering,deterioration|JLPT N2
定期券|ていきけん|commuter pass,season ticket|JLPT N2
定休日|ていきゅうび|regular holiday|JLPT N2
